ENSG,ω_lower,ω,ω_upper,ω0_lower,ω0,ω0_upper,category,TR_ID_Homo_sapiens,TR_ID_Chlorocebus_sabaeus,TR_ID_Bos_taurus,TR_ID_Equus_caballus,TR_ID_Ovis_aries,TR_ID_Capra_hircus,TR_ID_Canis_familiaris
ENSG00000122786_CALD1,0.20339000000000002,0.222331,0.240114,0.23464699999999997,0.253328,0.270148,unclassified,ENST00000361675,ENSCSAT00000007252,ENSBTAT00000018566,ENSECAT00000007157,ENSOART00000008511,XM_018046905.1,ENSCAFT00000005101
ENSG00000122859_NEUROG3,0.191211,0.221163,0.25214699999999995,0.25543000000000005,0.288725,0.330723,epistasis,ENST00000242462,ENSCSAT00000018521,ENSBTAT00000008432,Null,ENSOART00000006114,NM_001314338.1,ENSCAFT00000036379
ENSG00000122861_PLAU,0.368415,0.401405,0.434396,0.271915,0.296412,0.319255,adaptive,ENST00000372764,ENSCSAT00000007051,ENSBTAT00000007806,ENSECAT00000007708,ENSOART00000009220,XM_005699221.3,ENSCAFT00000024111
ENSG00000122862_SRGN,0.357212,0.411116,0.473078,0.437503,0.480591,0.5283770000000001,unclassified,ENST00000242465,ENSCSAT00000005836,ENSBTAT00000023743,ENSECAT00000009345,ENSOART00000005800,XM_005699128.3,ENSCAFT00000021929
ENSG00000122863_CHST3,0.13178399999999998,0.148869,0.169542,0.125029,0.14061500000000002,0.15629500000000002,nearly-neutral,ENST00000373115,ENSCSAT00000006540,ENSBTAT00000014629,ENSECAT00000008077,ENSOART00000007630,XM_018042522.1,ENSCAFT00000022886
ENSG00000122870_BICC1,0.0652427,0.0726984,0.08046060000000001,0.100111,0.111024,0.123803,epistasis,ENST00000373886,ENSCSAT00000005347,ENSBTAT00000031361,ENSECAT00000014902,ENSOART00000004452,XM_018042241.1,ENSCAFT00000019604
ENSG00000122873_CISD1,0.11248599999999999,0.146784,0.191891,0.110676,0.149124,0.189672,nearly-neutral,ENST00000333926,ENSCSAT00000005320,ENSBTAT00000004739,Null,ENSOART00000014061,XM_018041566.1,ENSCAFT00000019483
ENSG00000122877_EGR2,0.0809828,0.09324210000000001,0.108884,0.10260899999999999,0.11896,0.13586800000000002,unclassified,ENST00000242480,ENSCSAT00000005476,ENSBTAT00000064240,ENSECAT00000011152,ENSOART00000004882,XM_018042609.1,ENSCAFT00000020697
ENSG00000122882_ECD,0.237105,0.258536,0.282543,0.27708499999999997,0.298939,0.324995,unclassified,ENST00000430082,ENSCSAT00000006705,ENSBTAT00000000413,ENSECAT00000024386,ENSOART00000008090,XM_005699192.3,ENSCAFT00000023218
ENSG00000122884_P4HA1,0.0739181,0.0842984,0.09570260000000001,0.07356760000000001,0.0877515,0.10374000000000001,nearly-neutral,ENST00000307116,ENSCSAT00000006685,ENSBTAT00000046841,ENSECAT00000013754,ENSOART00000007995,XM_018042528.1,ENSCAFT00000023158
ENSG00000122912_SLC25A16,0.0716198,0.09013969999999999,0.10806900000000001,0.0794427,0.0982704,0.11964300000000001,nearly-neutral,ENST00000609923,ENSCSAT00000005653,ENSBTAT00000031344,ENSECAT00000010621,ENSOART00000005576,XM_013975663.2,ENSCAFT00000021772
ENSG00000122952_ZWINT,0.347007,0.3857,0.43603500000000006,0.43527,0.475203,0.509601,unclassified,ENST00000373944,ENSCSAT00000005312,Null,ENSECAT00000000583,ENSOART00000014221,XM_018041718.1,ENSCAFT00000024605
ENSG00000122958_VPS26A,0.0320402,0.0421899,0.05580319999999999,0.0507641,0.0673254,0.08723,unclassified,ENST00000373382,ENSCSAT00000005844,ENSBTAT00000022455,ENSECAT00000003868,ENSOART00000005819,XM_005699130.3,ENSCAFT00000021943
ENSG00000122965_RBM19,0.179589,0.191938,0.20604699999999998,0.199099,0.215623,0.232073,unclassified,ENST00000545145,ENSCSAT00000000369,ENSBTAT00000045133,ENSECAT00000025595,ENSOART00000007425,XM_005691470.3,ENSCAFT00000014561
ENSG00000122966_CIT,0.0429945,0.0465522,0.0508906,0.0515225,0.0583895,0.0645383,unclassified,ENST00000392521,ENSCSAT00000000300,ENSBTAT00000061505,ENSECAT00000011079,ENSOART00000000695,XM_018061229.1,ENSCAFT00000016092
ENSG00000122970_IFT81,0.0865383,0.0965197,0.109346,0.136225,0.154224,0.175876,epistasis,ENST00000552912,ENSCSAT00000000689,ENSBTAT00000027427,ENSECAT00000016601,ENSOART00000017109,XM_005691425.3,ENSCAFT00000013382
ENSG00000122971_ACADS,0.100452,0.11308900000000001,0.125191,0.100891,0.11578800000000002,0.134739,nearly-neutral,ENST00000242592,ENSCSAT00000000253,ENSBTAT00000009844,ENSECAT00000013324,ENSOART00000014260,XM_018061122.1,ENSCAFT00000016639
ENSG00000122986_HVCN1,0.16154300000000002,0.183298,0.207515,0.17788299999999999,0.203755,0.22994099999999998,nearly-neutral,ENST00000242607,ENSCSAT00000000644,ENSBTAT00000012146,ENSECAT00000023527,ENSOART00000018930,XM_018061260.1,ENSCAFT00000013502
ENSG00000123064_DDX54,0.162609,0.175933,0.190191,0.17252699999999999,0.187124,0.201829,nearly-neutral,ENST00000314045,ENSCSAT00000000449,ENSBTAT00000029525,ENSECAT00000014002,ENSOART00000009103,XM_018061173.1,ENSCAFT00000014352
ENSG00000123066_MED13L,0.07347419999999999,0.07887050000000001,0.0843173,0.0980005,0.104652,0.113304,epistasis,ENST00000281928,ENSCSAT00000000357,ENSBTAT00000002459,ENSECAT00000025391,ENSOART00000006311,XM_018061209.1,ENSCAFT00000045900
ENSG00000123080_CDKN2C,0.0930404,0.12013800000000001,0.149206,0.10441099999999999,0.136977,0.172552,nearly-neutral,ENST00000262662,ENSCSAT00000017272,ENSBTAT00000014685,ENSECAT00000004826,ENSOART00000004812,XM_018044031.1,ENSCAFT00000049792
ENSG00000123091_RNF11,0.022139,0.034455,0.0522427,0.046648,0.075097,0.106378,unclassified,ENST00000242719,ENSCSAT00000017269,ENSBTAT00000017277,ENSECAT00000026944,ENSOART00000004844,XM_018044044.1,ENSCAFT00000006260
ENSG00000123094_RASSF8,0.0453283,0.053426,0.0616764,0.0748347,0.0903921,0.105754,unclassified,ENST00000405154,ENSCSAT00000005784,ENSBTAT00000029308,ENSECAT00000024212,ENSOART00000021744,XM_018048384.1,ENSCAFT00000018104
ENSG00000123095_BHLHE41,0.129803,0.15214,0.180006,0.15751400000000002,0.184712,0.211652,unclassified,ENST00000242728,ENSCSAT00000005775,ENSBTAT00000063451,ENSECAT00000000404,ENSOART00000021740,XM_018048383.1,ENSCAFT00000048161
ENSG00000123096_SSPN,0.177076,0.203438,0.23785100000000003,0.200546,0.23431300000000002,0.271204,nearly-neutral,ENST00000242729,ENSCSAT00000005755,ENSBTAT00000000506,ENSECAT00000007580,ENSOART00000021718,XM_018048382.1,ENSCAFT00000018099
ENSG00000123104_ITPR2,0.0444901,0.047531300000000005,0.0509189,0.0640944,0.0696265,0.07521080000000001,unclassified,ENST00000381340,ENSCSAT00000005738,ENSBTAT00000002982,ENSECAT00000009891,ENSOART00000021679,XM_005680737.3,ENSCAFT00000018058
ENSG00000123106_CCDC91,0.16615,0.186934,0.21222800000000003,0.233938,0.259954,0.288025,epistasis,ENST00000545336,ENSCSAT00000005611,ENSBTAT00000016518,ENSECAT00000015713,ENSOART00000021411,XM_018048366.1,ENSCAFT00000017424
ENSG00000123119_NECAB1,0.0654019,0.07660789999999999,0.0915798,0.11560699999999999,0.13685999999999998,0.16004100000000002,epistasis,ENST00000417640,ENSCSAT00000010949,Null,ENSECAT00000009603,Null,Null,ENSCAFT00000014344
ENSG00000123124_WWP1,0.1417,0.154862,0.17084100000000002,0.149618,0.163154,0.178403,nearly-neutral,ENST00000517970,ENSCSAT00000011123,ENSBTAT00000020867,ENSECAT00000009281,Null,XM_018058180.1,ENSCAFT00000013974
ENSG00000123131_PRDX4,0.11005699999999999,0.130847,0.170327,0.1089,0.129954,0.152312,nearly-neutral,ENST00000379341,ENSCSAT00000012505,ENSBTAT00000008107,ENSECAT00000010675,ENSOART00000018073,XM_013976641.2,ENSCAFT00000021224
ENSG00000123136_DDX39A,0.028631999999999998,0.0349222,0.041415,0.046426999999999996,0.0578092,0.0722162,unclassified,ENST00000242776,ENSCSAT00000004381,ENSBTAT00000029088,Null,ENSOART00000006255,XM_005682257.3,ENSCAFT00000025943
ENSG00000123143_PKN1,0.082958,0.09031549999999999,0.0978038,0.10761400000000002,0.120719,0.134399,epistasis,ENST00000342216,ENSCSAT00000004378,ENSBTAT00000022652,Null,ENSOART00000006059,XM_018051181.1,ENSCAFT00000025894
ENSG00000123144_TRIR,0.07976889999999999,0.110882,0.148101,0.100811,0.135613,0.1772,nearly-neutral,ENST00000242784,ENSCSAT00000004631,ENSBTAT00000015695,ENSECAT00000012600,Null,XM_018051268.1,ENSCAFT00000048316
ENSG00000123146_ADGRE5,0.49316800000000005,0.523237,0.554804,0.33643,0.354354,0.369479,adaptive,ENST00000242786,ENSCSAT00000004385,ENSBTAT00000029084,Null,ENSOART00000006476,XM_018051183.1,ENSCAFT00000025974
ENSG00000123154_WDR83,0.07460089999999998,0.0875865,0.100561,0.0956005,0.11480499999999999,0.133973,unclassified,ENST00000418543,ENSCSAT00000004651,ENSBTAT00000008196,ENSECAT00000021070,ENSOART00000013305,XM_018051280.1,ENSCAFT00000027316
ENSG00000123159_GIPC1,0.0403662,0.0485683,0.0578942,0.0683839,0.08550160000000001,0.103843,unclassified,ENST00000393033,ENSCSAT00000004371,ENSBTAT00000001013,Null,ENSOART00000005967,XM_018051179.1,ENSCAFT00000025844
ENSG00000123165_ACTRT1,0.24175300000000002,0.27681300000000003,0.318183,0.326289,0.359066,0.396596,epistasis,ENST00000371124,ENSCSAT00000018231,ENSBTAT00000063574,ENSECAT00000004173,ENSOART00000010570,XM_005700365.2,ENSCAFT00000029616
ENSG00000123171_CCDC70,0.22940700000000003,0.263383,0.303333,0.321916,0.36033899999999996,0.401798,epistasis,ENST00000242819,ENSCSAT00000018707,ENSBTAT00000026466,ENSECAT00000004454,ENSOART00000006512,XM_005687471.3,ENSCAFT00000006865
ENSG00000123178_SPRYD7,0.031665399999999996,0.0441858,0.05944169999999999,0.0511958,0.0719959,0.105206,unclassified,ENST00000361840,ENSCSAT00000015800,ENSBTAT00000025061,ENSECAT00000011944,ENSOART00000009424,XM_018056720.1,ENSCAFT00000006916
ENSG00000123179_EBPL,0.27065100000000003,0.308329,0.351962,0.27733,0.319275,0.360248,nearly-neutral,ENST00000242827,ENSCSAT00000015803,ENSBTAT00000024496,ENSECAT00000022628,ENSOART00000009345,XM_005687598.3,ENSCAFT00000006955
ENSG00000123191_ATP7B,0.205141,0.21585100000000002,0.226246,0.22456399999999999,0.23901999999999998,0.251708,unclassified,ENST00000242839,ENSCSAT00000015779,ENSBTAT00000013674,ENSECAT00000021835,ENSOART00000009869,XM_018056698.1,ENSCAFT00000006859
ENSG00000123200_ZC3H13,0.141052,0.15069200000000002,0.161199,0.156751,0.166515,0.17541600000000002,unclassified,ENST00000242848,ENSCSAT00000015858,ENSBTAT00000009295,ENSECAT00000024533,ENSOART00000008484,XM_018056761.1,ENSCAFT00000007276
ENSG00000123213_NLN,0.108051,0.119826,0.13074000000000002,0.137221,0.154805,0.171264,epistasis,ENST00000380985,ENSCSAT00000014027,ENSBTAT00000022482,ENSECAT00000012307,ENSOART00000006607,XM_005694627.3,ENSCAFT00000012032
ENSG00000123219_CENPK,0.296953,0.335565,0.38164000000000003,0.366528,0.405142,0.44875699999999996,unclassified,ENST00000514814,ENSCSAT00000014047,ENSBTAT00000061053,ENSECAT00000020325,ENSOART00000006871,XM_005694637.3,ENSCAFT00000011837
ENSG00000123240_OPTN,0.221773,0.239071,0.25954099999999997,0.276916,0.30074,0.323316,epistasis,ENST00000263036,ENSCSAT00000011273,ENSBTAT00000021808,ENSECAT00000008224,ENSOART00000005680,XM_018057117.1,ENSCAFT00000007679
ENSG00000123243_ITIH5,0.196381,0.209155,0.22524499999999997,0.23348200000000002,0.2484,0.26292,epistasis,ENST00000397146,ENSCSAT00000011572,ENSBTAT00000048699,ENSECAT00000005384,ENSOART00000014722,XM_018056962.1,ENSCAFT00000008210
ENSG00000123268_ATF1,0.08892539999999999,0.105467,0.126331,0.14132999999999998,0.17089200000000002,0.203075,epistasis,ENST00000262053,ENSCSAT00000003991,ENSBTAT00000024135,ENSECAT00000017454,ENSOART00000019068,XM_018047784.1,ENSCAFT00000012672
ENSG00000123307_NEUROD4,0.119957,0.135446,0.153106,0.17460599999999998,0.196588,0.224411,epistasis,ENST00000242994,Null,ENSBTAT00000007397,ENSECAT00000000840,ENSOART00000020018,XM_005680460.2,ENSCAFT00000010253
ENSG00000123329_ARHGAP9,0.239671,0.258974,0.279627,0.296089,0.31606300000000004,0.335445,epistasis,ENST00000393797,ENSCSAT00000002903,ENSBTAT00000024486,ENSECAT00000012660,ENSOART00000007165,XM_018048025.1,ENSCAFT00000000358
ENSG00000123338_NCKAP1L,0.0997263,0.10821199999999999,0.11835,0.12205999999999999,0.132994,0.1432,epistasis,ENST00000293373,ENSCSAT00000003426,ENSBTAT00000047448,ENSECAT00000016276,ENSOART00000017586,XM_013963731.2,ENSCAFT00000010414
ENSG00000123342_MMP19,0.26113200000000003,0.285046,0.31167,0.256365,0.281909,0.30601999999999996,nearly-neutral,ENST00000322569,ENSCSAT00000003328,ENSBTAT00000011924,ENSECAT00000011406,ENSOART00000011907,XM_018048109.1,ENSCAFT00000000127
ENSG00000123352_SPATS2,0.267868,0.296881,0.325531,0.309135,0.335958,0.360618,unclassified,ENST00000553127,ENSCSAT00000004153,Null,ENSECAT00000005952,Null,XM_018047837.1,ENSCAFT00000045180
ENSG00000123358_NR4A1,0.0807605,0.0908674,0.101254,0.128486,0.143021,0.160973,epistasis,ENST00000545748,ENSCSAT00000003859,ENSBTAT00000000648,ENSECAT00000017731,ENSOART00000018730,XM_018047732.1,ENSCAFT00000011743
ENSG00000123360_PDE1B,0.0409621,0.0488153,0.058262800000000003,0.05045530000000001,0.06442130000000001,0.0788072,unclassified,ENST00000243052,ENSCSAT00000003423,ENSBTAT00000005680,ENSECAT00000024535,ENSOART00000017542,Null,ENSCAFT00000044398
ENSG00000123364_HOXC13,0.0373194,0.049555300000000004,0.0638667,0.057549199999999995,0.0746668,0.0950513,unclassified,ENST00000243056,ENSCSAT00000003496,ENSBTAT00000001222,ENSECAT00000026817,ENSOART00000017813,XM_018047656.1,ENSCAFT00000010716
ENSG00000123374_CDK2,0.0233754,0.0325565,0.0412082,0.0348098,0.0475631,0.066486,unclassified,ENST00000553376,ENSCSAT00000003312,ENSBTAT00000005252,ENSECAT00000022506,ENSOART00000011607,XM_013963900.1,ENSCAFT00000000140
ENSG00000123384_LRP1,0.023761,0.0255277,0.0272365,0.036693,0.0406626,0.045296800000000005,unclassified,ENST00000243077,ENSCSAT00000002981,ENSBTAT00000017556,ENSECAT00000013743,ENSOART00000008002,XM_018048050.1,ENSCAFT00000049824
ENSG00000123388_HOXC11,0.0572408,0.0719336,0.08835789999999999,0.07630039999999999,0.094189,0.112402,unclassified,ENST00000243082,ENSCSAT00000003492,ENSBTAT00000009028,ENSECAT00000026853,ENSOART00000017792,XM_018049090.1,ENSCAFT00000010701
ENSG00000123395_ATG101,0.0078423,0.011818799999999999,0.016482,0.017767599999999998,0.027163999999999997,0.0396921,unclassified,ENST00000336854,ENSCSAT00000003855,ENSBTAT00000000651,ENSECAT00000020269,ENSOART00000018720,XM_013963783.2,ENSCAFT00000047933
ENSG00000123405_NFE2,0.13529000000000002,0.151979,0.17208299999999999,0.190399,0.213024,0.23674499999999998,epistasis,ENST00000312156,ENSCSAT00000003462,ENSBTAT00000002043,ENSECAT00000026396,ENSOART00000017673,XM_005679848.3,ENSCAFT00000048258
ENSG00000123407_HOXC12,0.040718199999999996,0.053574199999999995,0.0663373,0.0585271,0.0743533,0.0924724,unclassified,ENST00000243103,ENSCSAT00000003491,ENSBTAT00000001223,ENSECAT00000026847,ENSOART00000017801,XM_018049091.1,ENSCAFT00000010710
ENSG00000123411_IKZF4,0.028916900000000002,0.036220499999999996,0.043449800000000004,0.049292199999999994,0.0600905,0.0734067,unclassified,ENST00000431367,ENSCSAT00000003297,ENSBTAT00000038192,ENSECAT00000026057,ENSOART00000011494,XM_018048093.1,ENSCAFT00000046809
ENSG00000123415_SMUG1,0.157608,0.17940699999999998,0.205355,0.188583,0.21901700000000002,0.252758,unclassified,ENST00000508394,ENSCSAT00000003476,ENSBTAT00000029297,ENSECAT00000007811,ENSOART00000017709,XM_005679859.3,ENSCAFT00000039870
ENSG00000123416_TUBA1B,0.00917596,0.0167521,0.0278383,0.0162981,0.025015400000000004,0.037622199999999995,unclassified,ENST00000336023,ENSCSAT00000004196,ENSBTAT00000016242,Null,Null,Null,ENSCAFT00000013715
ENSG00000123444_KBTBD4,0.0317644,0.038558499999999996,0.0459727,0.0555327,0.0695463,0.083647,unclassified,ENST00000533290,ENSCSAT00000003828,ENSBTAT00000024595,ENSECAT00000013812,Null,XM_018059086.1,ENSCAFT00000013366
ENSG00000123453_SARDH,0.122557,0.132588,0.141774,0.12288900000000001,0.136876,0.151348,nearly-neutral,ENST00000371872,ENSCSAT00000013636,ENSBTAT00000005925,ENSECAT00000008041,ENSOART00000003219,XM_018056164.1,ENSCAFT00000031482
ENSG00000123454_DBH,0.170407,0.186112,0.201444,0.16144,0.179713,0.19672,nearly-neutral,ENST00000393056,ENSCSAT00000013623,ENSBTAT00000005924,ENSECAT00000021063,ENSOART00000003303,XM_018056162.1,ENSCAFT00000031457
ENSG00000123472_ATPAF1,0.177782,0.20199999999999999,0.229123,0.22022600000000003,0.24848499999999998,0.279521,unclassified,ENST00000576409,ENSCSAT00000017294,ENSBTAT00000000104,ENSECAT00000019650,Null,XM_018043806.1,ENSCAFT00000006765
ENSG00000123473_STIL,0.37408800000000003,0.39737,0.41849200000000003,0.42303,0.44038900000000003,0.459346,epistasis,ENST00000371877,ENSCSAT00000017285,ENSBTAT00000023728,ENSECAT00000011698,ENSOART00000003873,XM_005678453.3,ENSCAFT00000006449
ENSG00000123485_HJURP,0.560716,0.597805,0.636433,0.585623,0.608427,0.6346149999999999,nearly-neutral,ENST00000411486,ENSCSAT00000004322,ENSBTAT00000042677,ENSECAT00000010319,ENSOART00000020896,XM_018040926.1,ENSCAFT00000018900
ENSG00000123496_IL13RA2,0.47603900000000005,0.521879,0.5714739999999999,0.442662,0.473832,0.511087,unclassified,ENST00000371936,ENSCSAT00000006645,ENSBTAT00000026668,ENSECAT00000025800,ENSOART00000018741,XM_018044088.1,ENSCAFT00000028961
ENSG00000123500_COL10A1,0.20161500000000002,0.216804,0.23419600000000002,0.24233200000000002,0.263152,0.284831,epistasis,ENST00000327673,ENSCSAT00000013795,ENSBTAT00000004006,ENSECAT00000022150,ENSOART00000010248,XM_018053042.1,ENSCAFT00000042952
ENSG00000123545_NDUFAF4,0.298208,0.337762,0.382695,0.313339,0.353953,0.397886,nearly-neutral,ENST00000316149,ENSCSAT00000012611,ENSBTAT00000004122,ENSECAT00000025137,Null,XM_005684661.3,ENSCAFT00000043435
ENSG00000123552_USP45,0.307814,0.333216,0.357745,0.360414,0.382085,0.406174,epistasis,ENST00000500704,ENSCSAT00000012702,ENSBTAT00000037865,ENSECAT00000024702,ENSOART00000012877,XM_018053131.1,ENSCAFT00000005638
ENSG00000123560_PLP1,0.0204516,0.032807800000000005,0.0485791,0.0247438,0.0403006,0.06335249999999999,unclassified,ENST00000621218,ENSCSAT00000007470,ENSBTAT00000009171,ENSECAT00000016357,ENSOART00000000585,XM_005700183.3,ENSCAFT00000028257
ENSG00000123561_SERPINA7,0.379985,0.41761800000000004,0.458172,0.430687,0.469099,0.502711,unclassified,ENST00000327674,ENSCSAT00000007358,ENSBTAT00000065336,ENSECAT00000012242,ENSOART00000000890,XM_005700174.3,ENSCAFT00000028383
ENSG00000123562_MORF4L2,0.0596101,0.0723032,0.085648,0.11245899999999999,0.13608800000000001,0.160425,epistasis,ENST00000360458,ENSCSAT00000018219,ENSBTAT00000001731,ENSECAT00000002666,ENSOART00000010844,XM_005700190.3,ENSCAFT00000022428
ENSG00000123570_RAB9B,0.0121024,0.0206903,0.031338099999999994,0.0242368,0.039256900000000004,0.06147819999999999,unclassified,ENST00000243298,ENSCSAT00000018220,ENSBTAT00000026403,ENSECAT00000023487,ENSOART00000010861,XM_018044305.1,ENSCAFT00000028260
ENSG00000123572_NRK,0.309729,0.329731,0.351812,0.336595,0.354478,0.37330100000000005,unclassified,ENST00000243300,ENSCSAT00000007370,ENSBTAT00000063520,ENSECAT00000011623,ENSOART00000000834,XM_013976175.2,ENSCAFT00000028377
ENSG00000123575_FAM199X,0.025679900000000002,0.0334005,0.041942900000000005,0.0404196,0.05402080000000001,0.0734147,unclassified,ENST00000493442,ENSCSAT00000007431,ENSBTAT00000005228,ENSECAT00000004384,ENSOART00000000644,XM_005700177.3,ENSCAFT00000028279
ENSG00000123576_ESX1,0.612359,0.701328,0.810003,0.465904,0.520388,0.5827319999999999,adaptive,ENST00000372588,ENSCSAT00000007398,ENSBTAT00000007812,Null,ENSOART00000000689,Null,ENSCAFT00000035553
ENSG00000123595_RAB9A,0.0496573,0.0646597,0.08142200000000001,0.0840413,0.107102,0.132774,unclassified,ENST00000464506,ENSCSAT00000019623,ENSBTAT00000014511,ENSECAT00000005347,ENSOART00000019713,XM_018043872.1,ENSCAFT00000018660
ENSG00000123600_METTL8,0.320945,0.359242,0.39745,0.33868000000000004,0.36854000000000003,0.394742,nearly-neutral,ENST00000612742,ENSCSAT00000012983,ENSBTAT00000021849,ENSECAT00000021135,ENSOART00000002363,XM_018064542.1,ENSCAFT00000020077
ENSG00000123607_TTC21B,0.159613,0.169475,0.18143299999999998,0.217953,0.23217100000000002,0.246454,epistasis,ENST00000243344,ENSCSAT00000013545,ENSBTAT00000005682,ENSECAT00000021630,ENSOART00000005473,XM_018064033.1,ENSCAFT00000018447
ENSG00000123609_NMI,0.426202,0.466429,0.518504,0.401006,0.434983,0.46769099999999997,nearly-neutral,ENST00000243346,ENSCSAT00000014198,ENSBTAT00000021580,ENSECAT00000007058,ENSOART00000009911,XM_018062781.1,ENSCAFT00000009102
ENSG00000123610_TNFAIP6,0.09975679999999999,0.11638399999999999,0.137562,0.129794,0.153112,0.17663099999999998,unclassified,ENST00000243347,ENSCSAT00000014192,ENSBTAT00000009523,ENSECAT00000012505,ENSOART00000009826,XM_005676153.3,ENSCAFT00000009109
ENSG00000123612_ACVR1C,0.0735077,0.08394539999999999,0.09603760000000001,0.10783599999999999,0.122774,0.140255,epistasis,ENST00000243349,ENSCSAT00000014029,ENSBTAT00000025753,ENSECAT00000021300,ENSOART00000008443,XM_005676114.3,ENSCAFT00000014743
ENSG00000123636_BAZ2B,0.145028,0.15501099999999998,0.165262,0.169253,0.180323,0.191544,epistasis,ENST00000392783,ENSCSAT00000013939,ENSBTAT00000061234,ENSECAT00000013334,ENSOART00000008009,XM_018063442.1,ENSCAFT00000015011
ENSG00000123643_SLC36A1,0.149311,0.165394,0.18154700000000001,0.134858,0.151249,0.167492,nearly-neutral,ENST00000520701,ENSCSAT00000009000,ENSBTAT00000021426,ENSECAT00000027165,ENSOART00000009433,XM_013965705.2,ENSCAFT00000028392
ENSG00000123684_LPGAT1,0.13396,0.154691,0.176112,0.157804,0.18105,0.206736,unclassified,ENST00000366997,ENSCSAT00000013462,ENSBTAT00000006773,ENSECAT00000013964,ENSOART00000012359,XM_018060760.1,ENSCAFT00000019316
