CdsId	Chromosome	SeqLength	NbrExons	Ptot	Pn	Ps	Dtot	Dn	Ds	SitesN	SitesS	SFSnLength	SFSsLength	SFSn	SFSs
ENSG00000081913_PHLPP1	18	5151	17	115	62	53	25	7	18	3606	1542	62	53	4;1;98;1;1;1;94;1;1;2;11;1;5;1;1;2;2;3;1;1;1;3;1;1;6;1;10;1;1;1;1;1;1;1;5;1;28;2;1;6;6;1;1;1;1;1;10;1;1;1;2;10;1;3;5;1;1;1;1;1;1;3	8;6;12;1;6;89;8;1;3;1;42;1;6;3;1;2435;1;1;2;1;4;4;3;1;1;27;1;12;1;4;8;1;1;145;1;3;1;1;1;53;2;1;7;2;2;1;2;1;1;1;2;40;13
ENSG00000103222_ABCC1	16	4593	31	140	62	78	34	4	30	3359	952	62	78	2;1;5;7;1;1;1;1;1;1;2;1;1;1;2;1;1;8;1;11;1;1;1;1;1;4;77;2;110;2;1;1;2;2;1;1;1;1;2;1;72;1;2;2;2;1;2;26;2;1;1;3;1;1;1;1;1;5;3;6;1;1	39;3;1;1;1;2;1;71;1;139;6;2127;1;1;1;1;4;8;1;2118;1;1;1;1;2;3;2;2;1069;179;1;3;7;2;36;1;5;2;1;24;1;3;42;8;1;3;2;5;5;2;2;4;1;1;1;7;7;3;66;3;3;1;1;1;1;1;877;1;1;28;9;9;1;114;1;3;2;1
ENSG00000114209_PDCD10	3	636	7	13	6	7	2	0	2	457	179	6	7	1;1;2;2;1;1	1;1;2;1;1;1;1
ENSG00000114473_IQCG	3	1329	10	32	23	9	13	6	7	945	384	23	9	99;1;1;1;2;8;1;1;1;9;1;1411;1;4;1411;1;1;2;1;1;1;2;5	1;1;6;1;1;1;340;135;1
ENSG00000165215_CLDN3	7	660	1	14	9	5	4	0	4	599	61	9	5	1;1;3;1;5;1;3;3;18	6;77;1;1;1
ENSG00000155833_CYLC2	9	1044	5	36	30	6	16	12	4	765	264	30	6	1;2;1;1;4;3;13;1;6;2;72;26;1;1;3;16;236;2;236;27;1;1;1;1;1;1;2;1;234;1	12;1;1;1;236;236
ENSG00000052749_RRP12	10	3891	34	140	83	57	33	11	22	2849	1039	83	57	1;1;1419;4;2;1;1;1;1;8;5;1983;2;2;3;1;2;1;2;1;1;1;1;1;1;1;1;2;2;1;11;1;1;1;1;1;1;1;1;1;2;1;3;1;1;2;1;19;4;1;1;1;3;1;2;1;5;1;1;1;1;1;1;8;2;1;2;1;2;11;2;1;1;2;1;1;1;2;3;1;1;1;1	1;1;3;1;1;163;1367;1;128;23;1;1;1;2;750;1;3;18;1;1;201;75;1;106;1;6;1;1;4;299;1;3;1;1;1;2;2027;1;1316;9;1;1;1;2;1;201;1;1;5;1;1;2024;1;2006;2;1;366
ENSG00000125651_GTF2F1	19	1551	13	67	39	28	21	3	18	1251	300	39	28	1;2;1;4;3;1;1;4;2;4;1;1;1;1;21;1;1;1;1;1;2;1;1;1;2;1;1;1;3;1;2;1;1;1;1;1;1;1;1	1;1;103;1;1;1;1;1;7;1;3;1;2;1;1;1;1;1;1;1;3;2;11;1;2;1;4;1
ENSG00000204568_MRPS18B	6	774	7	22	16	6	2	2	0	537	237	16	6	2;1;1;1;1;3;1;1;2;1;2;1;1;230;5;3	5;15;6;1;2;1
ENSG00000162722_TRIM58	1	1458	6	53	30	23	15	9	6	1055	385	30	23	1602;1;4;59;1;1;1;8;32;1;1;3;1;10;2;3;2;1;2;1;631;2;1;1;1139;1;12;1;1;1	3;1;1;1;1;1288;1;1;6;1;101;1;1;2082;1;340;4;1;2;2;1;2083;1
ENSG00000186714_CCDC73	11	3237	17	58	38	20	17	10	7	2440	791	38	20	13;6;4;1;1;1;16;16;6;1;1;3;1;1;1;1;1;1;2;1;2;17;1;4;1;1;1;1;1;17;2;1;7;1;1;1;1;18	1;933;1;1;1;1;2;57;1;1;1;1;4;1834;3;1;2;1;6;1
ENSG00000073417_PDE8A	15	2487	22	53	36	17	7	2	5	1777	710	36	17	103;187;1;1;8;1;1;1;1;1;1;3;1;1;1;2;1;44;1;2;3;1;1;4;3;1;1;3;5;1;7;1;1;1;3;1	6;2;64;1;6;1;1;1;1;1;1;1;429;1;1;6;1
ENSG00000241106_HLA-DOB	6	819	6	22	14	8	4	2	2	581	238	14	8	159;472;1;149;1;3;1;2;6;1;1;1;1;501	1;1;176;1;139;663;109;2
ENSG00000186666_BCDIN3D	12	876	2	29	18	11	4	2	2	642	234	18	11	1423;1;1;1;1;29;2;1;15;6;1;2;1;1;1;45;1;1	24;179;1;1;82;4;1;1;3;1;1
ENSG00000138336_TET1	10	6408	11	126	84	42	26	11	15	4562	1846	84	42	6;1;2;1;3;1;1;24;2;3;1;1295;14;1;860;548;1;2;1;1;1;1;1;82;1;1;38;1;1;13;1;1;18;1;1;1;1;121;1;2;1;1;4;121;6;3;417;49;1;1;1536;1;1;1;2;5;1;1;1;1;2;2;1;43;1;1;1;1;1;2;1;1;2;1;18;3;2;1;1;1;1;1;1;1	1;1;1;1;2;11;1;3;1;1;11;4;1;1;1066;8;2;304;1;1;9;1;1;1;65;1;1;17;1;3;5;1;2;5;6;3;18;1;3;1;1;1
ENSG00000184602_SNN	16	264	1	5	0	5	0	0	0	222	42	0	5		1235;1281;2;5;2
ENSG00000134986_NREP	5	336	4	11	9	2	3	2	1	242	94	9	2	1;345;1;1;9;1;2;4;1	1;1
ENSG00000187033_SAMD7	3	1338	7	30	20	10	14	10	4	977	361	20	10	2;1;2;1;1;2;4;2;2;1;733;1;2;2;5;1;2;12;1;1	1;260;132;3;1;1;1;1;1;559
ENSG00000112096_SOD2	6	666	5	6	5	1	3	2	1	475	191	5	1	1;2;1;2057;7	1
ENSG00000106415_GLCCI1	7	1641	8	33	14	19	7	1	6	1098	540	14	19	3;2;9;2;1;1;1;1;6;1;1;3;1;1	1;119;12;2;8;1;1;4;10;1;1;1;1;1;1264;1;3;1;1
ENSG00000139168_ZCRB1	12	651	7	13	8	5	2	0	2	489	162	8	5	1;1;1;1;1;6;1;1	1;1;70;1;1
ENSG00000106128_GHRHR	7	1269	13	51	33	18	11	4	7	952	317	33	18	1;4;1;1;4;3;638;1;1;1;11;1;321;1;1;1;2;4;1;1;1;67;1;1;3;1;1;1;1;1;1;1;186	1;1;5;1;6;24;1;1;299;2;9;18;1;1;1;1;1;4
ENSG00000099817_POLR2E	19	630	7	16	8	8	4	1	3	517	83	8	8	2;1;1;2;1;1;4;1	1;1;3;5;1;164;40;1
ENSG00000113532_ST8SIA4	5	1077	5	12	6	6	1	0	1	777	300	6	6	1;1;4;1;1;2	1;1;2;4;1;2
ENSG00000275183_LENG9	19	1434	1	71	48	23	9	4	5	1053	381	48	23	2108;80;1;1;64;1;4;1;1;1;12;1;13;1;3;2;1;1;1;4;1;1;1;1;1;1;8;10;1;2;1;44;1;1;1712;47;1;1;15;25;1;18;4;5;26;12;36;20	1;40;2;4;1;1;1;10;1;6;1;1;1;1;1;1;2;244;1;32;9;1;1
ENSG00000167797_CDK2AP2	11	378	4	7	3	4	3	0	3	287	91	3	4	1;1;1	1;1;1;1
ENSG00000179134_SAMD4B	19	2082	12	35	17	18	7	0	7	1370	514	17	18	1;1;17;1;1;1;1;27;3;1;1;1;2;1;1;1;1	35;1;22;1;1;1;26;1;1;25;1;4;3;1;1;6;12;1
ENSG00000204175_GPRIN2	10	1374	1	9	8	1	17	12	5	925	377	8	1	1;1;15;825;1;1;2;3	11
ENSG00000125449_ARMC7	17	594	3	19	11	8	6	2	4	485	109	11	8	2;2;2;1;76;1;32;7;77;2;6	1;37;6;30;2;3;1;17
ENSG00000166523_CLEC4E	12	657	6	0	0	0	3	3	0	518	139	0	0		
ENSG00000180801_ARSJ	4	1797	2	37	19	18	20	11	9	1475	310	19	18	2;47;1;1;1;1;5;1;3;1;3;8;1;2;1;1;1;1;1	3;1;46;1;1;1;18;4;1;8;4;1;1;1;1;1;1;3
ENSG00000115944_COX7A2L	2	342	3	13	9	4	0	0	0	237	105	9	4	1;42;1;1;1;1;1;8;1	25;1;2;1
ENSG00000158109_TPRG1L	1	816	5	11	4	7	27	14	13	494	169	4	7	1;1;1;1	66;1;1;2;3;71;1
ENSG00000010818_HIVEP2	6	7338	6	157	81	76	27	9	18	5071	2267	81	76	1;10;1;1;1;1;1;1;1;6;1;2;1;1;10;1;1;1;3;1;1;6;1;1;1;3;1;1;12;1;9;4;1;106;1;2;1;1;48;1;3;3;1;2;3;1;79;1;43;1;5;1;3;1;1;1;1;1;1;1;2;1;1;1;1;6;1;1;1;1;1;1;1;3;2;1;1;38;5;1;1	4;1152;4;3;1;1;1;23;5;582;2;1;2;1;1;1;1;10;1;48;1;1;704;142;1;1;1;4;2;4;1;18;44;25;703;8;76;131;6;27;1;270;1;2;2;7;1;2;1;6;1;1;3;1;1;3;2;1;2;2;2;1;2;1;1;1;1;1;3;2;1;2;6;8;6;3
ENSG00000162494_LRRC38	1	882	2	26	13	13	10	3	7	750	132	13	13	1;2314;1;291;1;1;1;1;1;13;1;2;1	2;1;68;1;1626;3;1;1;1;1;20;1;1
ENSG00000104447_TRPS1	8	3882	6	75	48	27	13	2	11	2727	1155	48	27	1;1;1;1;7;1;2;1;2;1;3;1;1;1;1;1;19;1;1;2;1;2;1;1;1;1;5;2;1;7;1;1;1;1;1;1;1;1;6;2;1;1;2;1;1;1;1;1	4;1;2;1;1;1;1;77;1;1;1;1;7;1;4;77;1;4;1;1;2;8;1;1;1;2;1
ENSG00000141298_SSH2	17	4350	16	86	62	24	21	12	9	2933	1273	62	24	41;15;5;1;32;1;3;2;1;1;1;1;3;6;17;1;1;19;1;1;4;1;3;3;1;6;1;30;1;2;2;1;1;1;1;3;925;1;53;1;7;2;1;1;1;1;9;1;4;1;1;12;1;2;1;6;1;1;21;3;1;1	58;5;1;2;1;2;2;2;1;5;1;8;1;1;1;1;1;3;110;12;2;1;2;1
ENSG00000204291_COL15A1	9	4164	42	133	86	47	32	17	15	2648	1363	86	47	1;1;1;1;2;1;1226;1;1;39;1989;35;3;1;1;1;2;1;1;1;1;85;8;325;312;802;1;5;1;427;320;1;1;1;283;1;2;2;17;1;1;1;34;1;16;1;2;1;1;16;3;3;1;1;1;3;1;6;71;1;41;3;1;10;2;43;1;1;1;10;1;1;1;1;2;1;27;7;23;914;1;1;1;1;1;2	1;1;2;1;2;1;1;1;1;1;42;1;1;26;3;3;31;1;1;1;10;2;1;1;1;1;4;1;1;21;7;2;1;753;5;1;2;1;26;2;2;14;1930;2;1;3;1
ENSG00000162419_GMEB1	1	1719	9	29	13	16	3	1	2	1204	515	13	16	8;1;1;1;2;1;1;1;1;1;1;1;1	2;19;21;1;1;3;1;1;11;1;1;1;4;1;1;1
ENSG00000109323_MANBA	4	2637	17	60	40	20	17	6	11	1954	683	40	20	4;32;1;58;1;2;17;1;3;8;1;2258;2;1;1;2;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1886;1;1;1;1;2;1;1;1	1;1;2255;1;17;1;2;1;8;78;1;1;2;1;210;4;4;540;1;1
ENSG00000140519_RHCG	15	1437	10	48	32	16	135	97	38	1131	306	32	16	1;1;1;3;2;1;2;8;1;1;1;1;1;1;2;2;2;1;398;1;3;11;1;1;2;1;1;1;1;3;79;3	1;2;5;28;2;2;13;2;4;19;4;1;1;1;3;1
ENSG00000185129_PURA	5	966	1	10	2	8	1	0	1	828	138	2	8	1;1	16;1;14;1;1;1;1;1
ENSG00000164087_POC1A	3	1221	11	31	17	14	13	5	8	970	248	17	14	1;3;170;1;6;1;1;4;1;2;1;1;2;2;1;31;3	1;1;36;1;1;1;2;1;1;5;1;1;1;6
ENSG00000126001_CEP250	20	7326	32	180	121	59	29	12	17	5494	1826	121	59	1;1;1;4;1;20;1;97;1;1;11;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;119;6;1;1;1;2;1;3;1;15;2;1;1;6;1;1;1;76;51;1;5;1;75;1;1;1;1;2;9;1;16;1;1;3;3;1;26;1;1;1;1;1;692;1;1;1;1;1;1;2;1;1;1;2;1;1;1;4;20;1;2;1;24;1;6;15;1;5;1;20;51;1;1;1;17;2;1;1;1;1;13;1;1;4;1;6;1;2;6;1;1;1;2;1;1	1;4;1;1;1;1;1;1;24;1;2;1;9;1;1;31;1;1;1;17;1;6;1;3;1;1;1;97;1;3;14;3;362;1;1;1;10;1;1;30;1;3;153;1;1;1;1;1;17;4;1;1;2;91;1;1;1;1;1
ENSG00000011638_TMEM159	16	555	5	10	6	4	4	4	0	403	152	6	4	1;115;1;474;1;507	2;33;1;1
ENSG00000166333_ILK	11	1449	11	33	22	11	6	0	6	963	393	22	11	2;2;1;1;1;1;14;2;1;1;1;1;5;3;2;3;1;1;1;1;1;1	7;2;3;1576;1740;3;1;802;1;1;1
ENSG00000170265_ZNF282	7	2013	8	46	21	25	8	1	7	1628	385	21	25	1;1;1;1;1;1;14;1;1;1;1;1;1;1;1;2;104;1;2;2;287	2;1;2;1;1;2;1;1;3;1;1;19;1;3;18;1;3;4;1;1;1;2;1;1;23
ENSG00000121895_TMEM156	4	888	6	21	15	6	9	5	4	685	203	15	6	76;1;1;31;2;16;5;5;1;1;1384;1;1;102;4	368;1;1;3;1;5
ENSG00000114738_MAPKAPK3	3	1146	10	17	6	11	5	2	3	915	231	6	11	1;3;1;1;2;1	1;1;1;1;4;4;7;1;2;1;3
ENSG00000188529_SRSF10	1	786	6	2	0	2	2	0	2	569	217	0	2		6;1
ENSG00000164265_SCGB3A2	5	279	3	5	3	2	1	0	1	182	97	3	2	1;1;2	2;194
ENSG00000119523_ALG2	9	1248	2	32	18	14	8	1	7	912	336	18	14	3;192;1;1;3;1;1;1;1;3;1;22;1;1;192;92;13;1	1;1;1;1;4;2;1;3;7;1;1;44;90;2
ENSG00000188316_ENO4	10	1884	16	35	26	9	16	7	9	1348	536	26	9	1;56;4;1;1;1;2;8;1;1;1;1;1;1;1;1;1;1;1;19;2;1;5;1;1;8	1;1;1837;1200;1;2;1;24;1
ENSG00000165804_ZNF219	14	2166	4	33	17	16	5	1	4	1525	641	17	16	1;1;1;136;2;2;10;2;1;1;4;1;7;1;1;1;1	1;1;1;1;1;13;2;1;448;34;1;1;2;6;3;494
ENSG00000112562_SMOC2	6	1371	13	60	33	27	16	5	11	1030	269	33	27	1;1;1;1;1;1;1;1;1;3;1;6;1;1;1;2;1;1;1;15;1;1;1;1;1;2;1;1;1;6;1;19;11	5;1;1980;8;4;1;1;1;35;1;1;3;4;4;1;84;28;1;7;43;1;60;1;1;25;2;1
ENSG00000198944_SOWAHA	5	1647	1	44	28	16	13	6	7	1236	411	28	16	3;7;18;2;1;151;1;3;3;32;1;2;1;1;20;1;1;5;4;5;1;1;1;1;2;4;1;1	6;1;1;5;4;1482;2;5;802;35;5;1;1;151;1;37
ENSG00000161011_SQSTM1	5	1320	8	55	31	24	11	1	10	950	370	31	24	1;1;1;2;4;4;1;1;1;1;1;1;12;1;1;1;45;1;1;1;2;79;45;1;1;7;12;1;2;1;1	1;1;3;1;1;1;1;3;8;1534;114;1;2067;1;2;139;15;8;1;165;18;14;1;3
ENSG00000149792_MRPL49	11	498	4	12	4	8	4	1	3	361	137	4	8	9;2;3;29	1;1;1;1;1;63;6;1
ENSG00000121741_ZMYM2	13	4131	23	51	25	26	10	3	7	2995	1136	25	26	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;42;2;1;8;1;1;1;2;1;1	1;1;10;1;1;93;36;1;42;1;644;1;1;1;2;2;6;2;79;1;1;2;1;8;1;2
ENSG00000138834_MAPK8IP3	16	4011	32	98	30	68	29	4	25	3318	687	30	68	1;1;1;1;1;5;1;1;1;1;1;1;2;1;1482;1;1;1;2;1;2;1;4;1;1;1;1;1;1;1	11;84;5;2;42;2;1;1;1;428;6;1;1;3;2;1;1;2;2;20;10;1;2;1;1;754;1;1;20;1;764;3;1;1;1;1;22;3;10;1;8;5;6;1;1;22;1;8;1;1;1;2;1;3;1;1;1;4;46;1;1;1191;1;1;1;1;1;35
ENSG00000139977_NAA30	14	1086	4	23	12	11	2	1	1	776	310	12	11	1;1;1;1;4;1;2;1;1;25;2;2	9;1;5;1;33;2;7;33;1;1;1
ENSG00000145388_METTL14	4	1368	11	15	6	9	2	0	2	1030	338	6	9	1;1;1;1;1;1	27;338;1;2;2;28;123;2;1
ENSG00000004455_AK2	1	717	6	21	13	8	2	1	1	496	200	13	8	2;17;1;1;1;17;1;1;1;11;3;3;3	1;2;8;1;1;1;5;1
ENSG00000126337_KRT36	17	1401	7	56	33	23	19	13	6	1009	242	33	23	2;4;27;2;1;1;712;1;1;2426;12;6;24;2;1;116;2;4;1;3;149;1;4;1;151;2;151;1;11;1;1;1;3	1;1;1;1;30;7;1;5;56;135;1;135;1;29;61;3;46;10;1;1;1164;1;1
ENSG00000136026_CKAP4	12	1806	2	49	29	20	37	18	19	1252	310	29	20	1;19;1;21;1;1;8;2;32;2;1;1;2;1;1;2;1;1;1;1;3;6;1;1;1;7;1;3;3	1;8;3;26;61;24;1;1;1;1;43;2;15;1;1;33;1;3;5;267
ENSG00000114993_RTKN	2	1689	12	34	26	8	5	3	2	1224	465	26	8	1;6;1;2;2;48;9;1;8;1;1;3;2;2;1;1;3;1;1;2;5;1;1;14;2;2	184;1;1;1;6;1;1;6
ENSG00000160219_GAB3	X	1761	10	2	1	1	4	1	3	1310	451	1	1	76	5
ENSG00000118855_MFSD1	3	1542	16	30	23	7	9	1	8	974	422	23	7	1;66;1;71;11;714;1;1;1;1;1;1;1;1;47;2207;1;3;1;2;1;2;1	3;11;2;4;1;767;1
ENSG00000187583_PLEKHN1	1	1989	15	101	70	31	23	14	9	1428	405	70	31	53;1;6;8;281;1;2;6;1;1;1;1;1;2;1;7;1;1;7;4;1;1;3;1;2;5;1;1;1;3;7;1;5;2;1;2;1;1;62;2;61;2;1;64;1;1;1;3;1;2;6;6;1;1;2;1;8;1;1;115;1119;3;1273;1;14;1;3;2;15;1	1;1;33;2;1;2;1;902;9;3;2;2;1;2;11;1;13;16;1;81;1;660;5;7;334;2;323;1;557;1;1
ENSG00000176383_B3GNT4	12	1134	2	38	25	13	15	7	8	848	286	25	13	2278;1;5;277;1;1;14;2;1;2;2;1;1;1;2;5;1;1;5;1;1;1;6;1;1	2;1;1;2;1;1;7;1;1;1;32;1;1
ENSG00000038945_MSR1	8	1407	10	49	34	15	31	16	15	1014	288	34	15	3;1;1;1;1;55;1;2;2;7;829;2;2;1;1;10;40;1;2;2;3;1;4;1;1;1;2;2;1;1;1;1;1;714	1;8;93;13;35;3;1;1;1;9;1;14;4;2;1
ENSG00000101096_NFATC2	20	2775	10	73	39	34	35	19	16	2119	638	39	34	1;4;1;1;7;18;4;1;1;1;1;4;1;3;1;2;1;1;2;1;1;3;6;1;2;65;2;1;2;1;8;2;1;2;1;1;1;1;17	28;1;1;10;10;2;1;1;1;1;2;3;3;1;3;1;2410;1;1;1;11;54;1;1;1;345;3;1;1;3;1;1;299;1
ENSG00000028116_VRK2	2	1524	12	39	30	9	2	2	0	1120	404	30	9	16;6;1;29;1;3;1;4;4;1512;1;1;1;1;1;1;1;1;1;4;1;2;2;1;1;1;2;5;1;38	5;3;1;1;1;1;1;11;1
ENSG00000168758_SEMA4C	2	2499	14	60	39	21	6	2	4	1712	529	39	21	1;2;1;1;1;107;1;2;2;2;1;2;64;1;1;128;4;1;1;1;1;1;6;2;1;1;2;1;1;1;1;3;2;1;1;1;1;8;1	9;1;1;16;25;1;1;1;4;1;1;1;8;1;1;6;2;1;2;5;1
ENSG00000114023_FAM162A	3	462	5	12	10	2	11	10	1	326	100	10	2	195;5;23;1;1;3;2;6;1;7	1;1
ENSG00000115194_SLC30A3	2	1164	8	30	12	18	7	0	7	889	275	12	18	2;1;2;5;1;2;1;1;1;8;1;1	690;1;6;2;1;1;3;5;2;2;1;1;3;604;13;2;4;3
ENSG00000173894_CBX2	17	1596	5	52	23	29	10	2	8	1270	326	23	29	1;1;6;1;2;1;1;4;5;20;2;2;1;2;2;1;1;1;1;1;256;1;2	4;11;81;1;1;1;11;1;1;27;2;1;1;1;2;26;2;1;9;3;1;1024;3;7;5;1;1;2119;4
ENSG00000172296_SPTLC3	20	1656	12	39	20	19	10	2	8	1177	479	20	19	11;1;1;1;1;1322;1;1;1;1;1;1;1;1;1;1;139;1;1;1	1;3;22;1;1734;4;1;1;1;1;371;1;2;6;2;1;1;1;764
ENSG00000123728_RAP2C	X	549	2	5	1	4	0	0	0	198	78	1	4	1	1;13;2;1
ENSG00000144730_IL17RD	3	2217	13	62	41	21	15	5	10	1689	402	41	21	1;1;2;1;1;3;1;16;1;49;49;1;1;1;1;1;1;1;1;1031;6;1;2353;2;1;1;3;1;2;2;1;1;5;1;1;1;8;1;3;1;1	1;1;1;1;1;55;52;1321;1;4;1;1;1;2;1;2;1033;1;1;2;1
ENSG00000172375_C2CD2L	11	2121	14	40	25	15	6	2	4	1544	577	25	15	7;6;1;1;1;1;4;1;2;1;1;1;611;1;1;1;14;12;1;2;1;1;1;1;1	7;2;3;1;1;5;1;1;1;1;1;1;5;1;1
ENSG00000170638_TRABD	22	1137	10	39	17	22	10	0	10	794	115	17	22	10;2;1;1;1;1;1;1;1;3;1;1;1;1;1;3;1	1;110;2;5;1;2;140;1;10;1;1;1;30;1;1;1;1;5;5;4;1;2
ENSG00000134001_EIF2S1	14	945	7	11	6	5	2	0	2	692	253	6	5	1;1;1;1;1;1	1;1;1;1;88
ENSG00000196569_LAMA2	6	9366	65	274	170	104	52	27	25	6605	2755	170	104	3;2;1;1;2;2;1;1;3;7;1;3;1;1;2;3;20;41;2;8;2;48;4;1;1357;1;3;53;1;1;1;1;2;1;2;4;2;4;16;1;1;19;4;1;1;1;3;26;1;1;5;1;1;1;1;1;1;81;1;1;1;1;1;1;1;1;1;2;2;4;2;1;3;14;1;5;1;1;2;1;5;3;1;1;1;1;1;1;1;1;25;4;1;2;12;1;1;1;1;1;9;1;1;5;1;1;1;1;6;152;2;8;1;1;2;1;4;1;2;1;1;3;5;4;1;15;4;2;1;1;8;3;1;5;44;1;1;1;2084;1;1;559;1;1;1;1;6;1;5;1;1;96;2;12;6;16;5;30;2;1;1;1;1;1;2;1;1;1;1;1	1;354;2;1;1;1;317;9;1;1;1;21;1;2;1;4;283;1;106;7;27;3;1;1;5;5;5;4;1;1572;1;1;3;1;1;9;1;1;1;1;15;3;1;1;1;484;1;1;1;1;1;4;2281;2287;1;1;1;1;23;1;90;914;10;1;1;3;2;3;1;1;1;1;1;1;4;1;1;1;2082;2022;2;1;1;93;1;86;1;3;1;1;1;4;1;2;1;90;3;1;18;1;1;40;1;1
ENSG00000183690_EFHC2	X	2247	15	40	28	12	6	3	3	1620	627	28	12	8;1;1;2;6;3;1;82;9;8;2;21;1;2;1;1;1;1;1;1;11;1;1;3;2;39;148;5	2;3;1;1;1;35;2;1;3;1;1;7
ENSG00000136688_IL36G	2	507	4	16	11	5	6	2	4	359	148	11	5	6;1;4;1;1;1;230;1;1;3;1	1;1;1;3;1
ENSG00000197261_C6orf141	6	732	1	20	15	5	9	7	2	521	211	15	5	36;5;310;5;1;41;4;1;99;1;1;2;7;1;310	30;5;4;1;1
ENSG00000135953_MFSD9	2	1422	6	38	26	12	18	12	6	974	448	26	12	1;1;1;27;100;2;1;5;1;1;1;1;1;165;2;5;1;56;2;1;1;1;52;5;1;1	2056;2;49;39;1;1;1;3;1;1;1;1
ENSG00000105072_C19orf44	19	1971	7	48	30	18	13	4	9	1315	560	30	18	4;1;1;1;2;1;1;1;1;3;1;1;1;3;1;1;1;1;2;1;1;57;1;2;1;1;1;1;2;1	1;1830;1835;22;86;4;1;1;5;1;5;1;1;43;3;33;1;1
ENSG00000155846_PPARGC1B	5	3069	12	119	75	44	16	7	9	2246	823	75	44	41;1;2;1;1;1;549;3;1;4;3;2;1;1;5;353;1;3;330;525;1;87;1;40;87;1;2;2;1;1;1;1;3;1;2;1;52;1;1;1;1;2;9;1;1;1;1;1;41;1;1;1;2;18;2;1;1;4;1;1;3;1;1;4;3;25;1;1;1;1;1;1;1;2;1	1013;1;1;7;1;2;4;8;2;3;1;9;1;12;44;1;698;4;1;5;2;1;1;7;1;93;1;1;1;5;184;3;370;350;1;3;1;1;1;2;1;8;1;1
ENSG00000198740_ZNF652	17	1818	5	28	15	13	4	1	3	1291	527	15	13	94;1;1;1;1;1;19;16;2;3;3;2;1;1;1	2;1;13;1;1;2;1;219;1;2;1;1;1
ENSG00000105738_SIPA1L3	19	5343	20	170	105	65	46	11	35	4309	1022	105	65	3;1;1;1;2;105;8;1;4;1;3;15;1;1;36;2;9;2;8;4;36;1;1;122;1;788;3;2;75;1;5;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;2;4;11;1;2;136;1;2;12;12;1;1;4;1;6;1;4;1;1;2;1;2;1;1;90;1;25;2;2;10;1;1;1;1;1;1;1;1;1;1;262;1;10;1;39;7;5;2;4;1;1;1;2;1;1;1;3	2;12;1;3;1;2;1;12;1;5;23;123;2;13;5;6;1;2;33;1;1;1;1;18;1;4;1;2;2;1;5;1;2;1;711;1;1;1;1;1;2;2;12;1454;1;2;1;1;162;1;1;1;1;2;1;3;37;3;2;1;1;2;1;6;11
ENSG00000131264_CDX4	X	852	3	13	8	5	10	9	1	640	206	8	5	1;1;3;2;1;1;3;3	2;1;1;1;9
ENSG00000178125_PPP1R42	8	927	7	13	9	4	6	5	1	653	274	9	4	3;1;2;1;1;1;1;12;1	5;1;1;1
ENSG00000144674_GOLGA4	3	6729	23	145	105	40	61	37	24	4812	1851	105	40	1;1;1;1;1;17;1;100;6;1;3;1;5;1;1;1;1;2;1;1;1;4;2;1;1;1;1;2;1;142;1;29;1;1;1;1;8;1;2;2;3;2;1;1;5;1;1;5;1;1;1;2;981;1;1;3;1;1;1;32;43;2;7;1;26;2;2;1;10;15;1;1;1;1;14;100;1;4;1;1;1;1;3;984;142;1;14;2;1;1;2;2;6;1;81;1;1;1;3;47;7;1;1;4;3	1;2;1;1;3;2;1;1;1;1;1;5;1;12;3;1;1;1;1;1;1;1;1;60;2;1;44;138;1;2;1;1;1;16;2;1;2;1;30;1
ENSG00000142623_PADI1	1	1989	16	70	47	23	13	7	6	1372	434	47	23	28;3;1;1;1;5;1;3;1;6;2;2;3;8;1;1;4;4;1;1;2;1;2;3;1;3;1;3;1;1;1;1;3;5;1;1;2;2;1;1;1;35;1;1;1;2;134	220;1;1;735;1;9;1;2;1074;1;34;2043;1;1;1;1;35;1;1;11;2;1;1
ENSG00000049245_VAMP3	1	300	5	11	4	7	0	0	0	211	89	4	7	1;1;1;1	1;1;1;2;1;1;8
ENSG00000109956_B3GAT1	11	1002	4	15	5	10	7	2	5	830	166	5	10	1;1;250;1;1	69;1;1;1;1;2;1;1;1;1
ENSG00000164107_HAND2	4	651	2	16	7	9	0	0	0	568	84	7	9	3;1;1;1;2;3;1	2;1;1;1;3;1;1;656;17
ENSG00000044459_CNTLN	9	4218	26	121	79	42	41	23	18	3052	1160	79	42	2;1;2;1;1;1;3;1;1;1;1;1;1;445;21;2;1;1;3;4;1;90;5;7;2;1;1;1;1;1;3;1;79;359;2;1;1;2;1;83;1;1;1099;1;2;1;1;1;1;2;4;2;18;1;1;1;1;1;1;2;1;1;2;3;3;3;1;1;1;1;1;10;5;1;1;1;1;283;1	1;658;5;5;21;1;2;1;1;1;1;1;1;1;6;1;1;5;1;1;253;1;57;8;6;46;10;17;796;807;1;1;18;1;1;2;68;64;1;2;1;1
ENSG00000105982_RNF32	7	1086	8	28	22	6	9	2	7	753	333	22	6	2;1;4;4;4;1;7;1;1;1;1;2;6;32;87;1;370;2009;13;2016;2;1	1;1;1;2;2342;2
